{ajj, dda, fcd, eac, jfe, beb}
{bcb, dda, eje, aad, jfc, fej}
{deb, fcd, jde, ajc, bfa, eaj}
{ajj, bcb, dda, ffd, eac, jee}
{ajj, deb, fcd, eac, jde, bfa}
{dda, bce, aad, jfc, fej, ejb}
{dda, fcd, jfe, ajc, beb, eaj}
{ecb, aej, fac, jde, bfa, djd}
{dda, bfe, aad, fej, jcc, ejb}
{dda, bce, ffd, aej, ejb, jac}
{dda, bfe, fcd, aej, ejb, jac}
{ajj, dca, ffd, eac, jde, beb}
{ajj, bec, eaa, ffd, dce, jdb}
{dda, ecb, aad, bej, jfe, fjc}
{dda, bfe, jjc, ecb, aad, fej}
{bcb, dda, ffd, jee, ajc, eaj}
{bfe, eaa, fcd, dej, jdb, ajc}
{fcd, dac, aej, jde, bfa, ejb}
{dda, ffd, ajc, jce, beb, eaj}
{bcb, eaa, ffd, dej, jde, ajc}
{eje, dcc, aad, jdb, fej, bfa}
{ajj, eaa, dcc, ffd, jde, beb}
{ejf, dda, feb, bce, aad, jfj}
{ajj, dda, bad, ecb, fef, jfe}
{dda, ecb, aad, jfe, fej, bjf}
{adf, jjb, eaa, bce, ffd, dej}
{dda, bce, aad, fef, ejb, jfj}
{fcd, aej, daf, jde, bfa, ejb}
{eje, fcd, aej, daf, jdb, bfa}
{adf, dca, bad, jfe, fej, ejb}
{ajj, bfe, def, eaa, fcd, jdb}
{bcb, ajj, ded, eaa, jfe, fdf}
{eje, dca, aad, fdf, beb, jfj}
{ajj, bcb, eaa, ffd, ddf, jee}
{bfe, aad, dej, jca, fdf, ejb}
{dda, bce, ffd, aej, ejb, jaf}
{bfe, aad, ddf, jca, fej, ejb}
{bcb, eaa, aej, jfe, fdf, djd}
{bfe, adf, jjb, eaa, fcd, dej}
{bcb, ejf, dda, aad, jfe, fej}
{dda, fcd, baf, aej, jfe, ejb}
{adf, ecb, bej, faa, jfe, djd}
{bcb, dda, eje, ffd, aej, jaf}
{bcb, adf, eaa, jfe, fej, djd}
{aad, dej, fdf, bfa, ejb, jce}
{dca, bad, aej, jfe, fdf, ejb}
{ajj, eaa, ffd, ddf, jce, beb}
{aad, ddf, fej, bfa, ejb, jce}
{dca, ffd, baf, aej, jde, ejb}
{ajj, dda, ecb, ffd, baf, jee}
{eje, dca, ffd, baf, aej, jdb}
{jjb, eaa, bce, ffd, ddf, aej}
{ajj, def, eaa, bce, ffd, jdb}
{feb, adf, eaa, bce, jfj, djd}
{bfe, feb, adf, jca, eaj, djd}
{ajj, bcb, def, eaa, ffd, jde}
{feb, adf, bfa, jce, eaj, djd}
{dca, aad, bej, jfe, fdf, ejb}
{dda, bfe, fcd, aej, ejb, jaf}
{adf, jjb, eaa, ffd, bej, dce}
{bcb, dda, eje, aad, fef, jfj}
{bcb, eje, ded, adf, faa, jfj}
{ejf, bfe, dca, aad, jdb, fej}
{bfe, jjb, eaa, fcd, ddf, aej}
{ajj, eaa, fcd, ddf, jfe, beb}
{ded, adf, bce, faa, ejb, jfj}
{dda, ffd, baf, aej, ejb, jce}
{ejf, aad, dce, jdb, fej, bfa}
{eje, feb, adf, dca, bad, jfj}
{eaa, ffd, aej, dce, jdb, bjf}
{deb, bfe, jca, fdf, ajc, eaj}
{ajj, bec, ecb, faa, ddf, jfe}
{ajj, deb, eaa, bce, jfc, fdf}
{ajj, bcb, dda, fef, eac, jfe}
{adf, dce, fej, bfa, ejb, jac}
{deb, adf, bfa, jce, fjc, eaj}
{ddf, aej, fac, bfa, ejb, jce}
{ajj, deb, bfe, eac, jca, fdf}
{bfe, jjb, eaa, dcc, aej, fdf}
{bcb, dda, fef, jfe, ajc, eaj}
{eje, adf, dca, fac, beb, jfj}
{fef, dce, jdb, ajc, bfa, eaj}
{ajj, ecb, ddf, fac, jee, bfa}
{adf, eaa, dce, beb, fjc, jfj}
{bcb, eaa, ddf, jfe, fej, ajc}
{bfe, dca, fef, jdb, ajc, eaj}
{ejf, dce, aej, fac, jdb, bfa}
{bfe, adf, dac, jca, fej, ejb}
{feb, jjc, adf, dce, bfa, eaj}
{adf, dej, fac, bfa, ejb, jce}
{ajj, feb, eac, ddf, bfa, jce}
{bfe, adf, dca, fej, ejb, jac}
{bcb, ejf, dda, aej, jfe, fac}
{ajj, bfe, feb, eac, ddf, jca}
{dac, aej, fdf, bfa, ejb, jce}
{eaa, dce, fdf, ajc, beb, jfj}
{deb, fdf, ajc, bfa, jce, eaj}
{ajj, bfe, eaa, dcc, fef, jdb}
{ajj, bfe, feb, eaa, ddf, jcc}
{bfe, ddf, aej, jca, fac, ejb}
{adf, jjb, eac, dce, fej, bfa}
{deb, eaa, bce, fdf, ajc, jfj}
{bfe, dca, aej, fdf, ejb, jac}
{adf, dca, jfe, beb, fjc, eaj}
{ecb, bej, faa, ddf, jfe, ajc}
{dda, ecb, baf, aej, jfe, fjc}
{bcb, eaa, ddf, aej, jfe, fjc}
{ajj, ecb, fef, dac, jde, bfa}
{adf, dac, fej, bfa, ejb, jce}
{feb, eaa, bce, ddf, ajc, jfj}
{feb, ddf, ajc, bfa, jce, eaj}
{bfe, jjc, adf, ecb, faa, dej}
{ajj, deb, eac, fdf, bfa, jce}
{dda, bfe, ecb, fej, ajc, jaf}
{dda, bfe, ecb, aej, fjc, jaf}
{bfe, feb, ddf, jca, ajc, eaj}
{ecb, daf, fej, jde, ajc, bfa}
{bcb, eje, jfc, faa, ddf, aej}
{ajj, dda, bfe, ecb, fef, jac}
{bec, adf, faa, dce, ejb, jfj}
{jjb, eac, dce, aej, fdf, bfa}
{bcb, adf, eaa, jfe, dej, fjc}
{bfe, feb, jjc, adf, dca, eaj}
{ajj, bfe, dca, fef, eac, jdb}
{dca, jfe, fdf, ajc, beb, eaj}
{ajj, eaa, jfc, dce, fdf, beb}
{ajj, eaa, dcc, jfe, fdf, beb}
{ajj, dca, eac, jfe, fdf, beb}
{aej, dce, fdf, bfa, ejb, jac}
{adf, dca, bej, jfe, fac, ejb}
{bfe, dac, aej, jca, fdf, ejb}
{bfe, adf, jjb, eaa, dcc, fej}
{bfe, jjc, ecb, faa, ddf, aej}
{bcb, eje, adf, jfc, faa, dej}
{ajj, feb, eaa, bce, jfc, ddf}
{ecb, aej, daf, jde, bfa, fjc}
{adf, jfc, bej, faa, dce, ejb}
{eje, adf, dcc, faa, beb, jfj}
{ajj, bfe, ecb, faa, ddf, jec}
{ajj, fef, eac, dce, jdb, bfa}
{adf, dcc, bej, faa, jfe, ejb}
{ajj, def, ecb, fac, jde, bfa}
{bcb, eaa, jfe, dej, fdf, ajc}
{bce, jfc, faa, ddf, aej, ejb}
{bfe, faa, ddf, aej, jcc, ejb}
{deb, adf, eaa, bce, fjc, jfj}
{ajj, ecb, dac, fdf, jee, bfa}
{deb, bfe, adf, jca, fjc, eaj}
{adf, bce, jfc, faa, dej, ejb}
{bfe, jjb, dca, eac, aej, fdf}
{ejf, bfe, dcc, faa, aej, jdb}
{ejf, bfe, dca, aej, fac, jdb}
{ajj, deb, bfe, eaa, fdf, jcc}
{bfe, adf, jjb, dca, eac, fej}
{dda, ecb, aej, jfe, fac, bjf}
{bfe, adf, faa, dej, jcc, ejb}
{bfe, adf, dej, jca, fac, ejb}
{dda, ecb, baf, jfe, fej, ajc}
{eaa, bce, jfc, aej, fdf, djd}
{bfe, eac, aej, jca, fdf, djd}
{dda, ffd, eac, aej, jce, bjf}
{dda, fcd, eac, aej, jfe, bjf}
{bfe, adf, eac, jca, fej, djd}
{ajj, bec, eaa, fcd, ddf, jfe}
{ajj, ded, eaa, bce, jfc, fdf}
{ajj, ded, eac, fdf, bfa, jce}
{ejf, dcc, aad, fej, jde, bfa}
{bfe, jjc, adf, eaa, fcd, dej}
{adf, eac, fej, bfa, jce, djd}
{adf, eaa, bce, jfc, fej, djd}
{ajj, bfe, ded, eaa, fdf, jcc}
{ded, adf, bfa, jce, fjc, eaj}
{ajj, fcd, eac, ddf, jee, bfa}
{ajj, bfe, ded, eac, jca, fdf}
{ejf, dda, bce, aad, jfc, fej}
{bfe, ded, jca, fdf, ajc, eaj}
{ded, eaa, bce, fdf, ajc, jfj}
{ded, fdf, ajc, bfa, jce, eaj}
{eje, fcd, ddf, aej, bfa, jac}
{jjc, adf, eaa, bce, ffd, dej}
{bfe, ded, adf, jca, fjc, eaj}
{eje, adf, ffd, bej, dac, jca}
{ejf, fcd, dac, aej, jde, bfa}
{eaa, fcd, bej, ddf, jfe, ajc}
{bfe, eaa, aej, fdf, jcc, djd}
{ded, adf, eaa, bce, fjc, jfj}
{bec, eje, dca, aad, fdf, jfj}
{fcd, ddf, jee, ajc, bfa, eaj}
{eje, aad, ddf, fej, jcc, bfa}
{eje, adf, dca, ffd, bej, jac}
{eaa, dcc, ffd, aej, jde, bjf}
{jjc, eaa, bce, ffd, ddf, aej}
{eje, dca, bad, jfc, aej, fdf}
{bfe, jjc, eaa, fcd, ddf, aej}
{ajj, def, fcd, eac, jde, bfa}
{eje, aad, dej, fdf, jcc, bfa}
{ejf, dda, bce, ffd, aej, jac}
{dca, ffd, eac, aej, jde, bjf}
{ejf, dda, bfe, fcd, aej, jac}
{eaa, ffd, bej, ddf, ajc, jce}
{ajj, eaa, bce, ffd, ddf, jec}
{ejf, dda, bfe, aad, fej, jcc}
{eac, aej, fdf, bfa, jce, djd}
{bfe, adf, eaa, fej, jcc, djd}
{eje, adf, fcd, dej, bfa, jac}
{eje, dca, aad, jfc, bej, fdf}
{eje, adf, dca, bad, jfc, fej}
{def, fcd, jde, ajc, bfa, eaj}
{ajj, bfe, eaa, fcd, ddf, jec}
{dda, eje, fcd, baf, jfc, aej}
{jjc, adf, eaa, ffd, bej, dce}
{ajj, bec, eaa, ffd, ddf, jce}
{dda, eje, ffd, baf, aej, jcc}
{bcb, ejf, dda, fbc, aej, jfe}
{dda, abc, ecb, jfe, fej, bjf}
{dda, ecb, fbc, aej, jfe, bjf}
{ajj, dda, feb, bce, jfc, ebf}
{dda, abc, bce, fef, ejb, jfj}
{bfe, adf, dbc, jca, fej, ejb}
{bfe, adf, dca, jbc, fej, ejb}
{ajj, dda, bfe, ecb, fef, jbc}
{bbc, dca, aej, jfe, fdf, ejb}
{ejf, bfe, abc, dca, jdb, fej}
{ecb, fef, jde, ajc, bfa, dbj}
{abb, bec, eje, dca, fdf, jfj}
{ajj, dda, bfe, feb, ebf, jcc}
{ajj, dda, ebb, bce, fef, jfc}
{bfe, ebb, ddf, aej, jca, fjc}
{ajj, def, ecb, fbc, jde, bfa}
{abc, dca, bej, jfe, fdf, ejb}
{dca, ebb, bej, jfe, fdf, ajc}
{bfe, abc, ddf, jca, fej, ejb}
{abb, eje, ddf, fej, jcc, bfa}
{adf, jjb, ebc, dce, fej, bfa}
{eje, adf, dca, fbc, beb, jfj}
{bfe, dca, aej, ebf, jdb, fjc}
{bfe, ebb, ddf, jca, fej, ajc}
{ajj, ebb, dcc, fdf, jee, bfa}
{ajj, deb, bfe, ebc, jca, fdf}
{ajj, dda, bbc, ecb, fef, jfe}
{dda, bfe, jbj, ecb, fef, ajc}
{ajj, deb, ebc, fdf, bfa, jce}
{ajj, bec, dca, ebb, jfe, fdf}
{bfe, dca, ebf, jdb, fej, ajc}
{bfe, adf, fbc, dej, jca, ejb}
{adf, dca, ebb, bej, jfe, fjc}
{ajj, bfe, dca, ebb, fdf, jec}
{dda, feb, bce, ebf, ajc, jfj}
{bfe, fbc, ddf, aej, jca, ejb}
{ajj, ebb, dcc, fef, jde, bfa}
{ebb, ddf, fej, ajc, bfa, jce}
{eje, dcc, aej, fdf, jbb, bfa}
{bfe, adf, jjb, dca, ebc, fej}
{bcb, dda, jfe, ebf, fej, ajc}
{dce, aej, ebf, jdb, bfa, fjc}
{adf, ecb, jee, bfa, dbj, fjc}
{fbc, ddf, aej, bfa, ejb, jce}
{ejf, dda, feb, abc, bce, jfj}
{bcb, ejf, dda, abc, jfe, fej}
{dda, ebb, bce, fef, ajc, jfj}
{bfe, adf, ebb, dej, jca, fjc}
{bbc, adf, dca, jfe, fej, ejb}
{ecb, fdf, jee, ajc, bfa, dbj}
{dce, ebf, jdb, fej, ajc, bfa}
{ajj, ecb, fbc, ddf, jee, bfa}
{eje, feb, adf, bbc, dca, jfj}
{aej, dce, fdf, jbc, bfa, ejb}
{ajj, dbc, ecb, fef, jde, bfa}
{bcb, dda, eje, abc, fef, jfj}
{ajj, dda, bfe, ebb, fef, jcc}
{eje, feb, adf, jcc, bfa, dbj}
{ajj, dca, ebc, jfe, fdf, beb}
{abc, ddf, fej, bfa, ejb, jce}
{eje, abc, dca, fdf, beb, jfj}
{abb, eje, dej, fdf, jcc, bfa}
{adf, dbc, fej, bfa, ejb, jce}
{ajj, fef, ebc, dce, jdb, bfa}
{bcb, dda, aej, jfe, ebf, fjc}
{ejf, fbc, dce, aej, jdb, bfa}
{dbc, aej, fdf, bfa, ejb, jce}
{ebb, dej, fdf, ajc, bfa, jce}
{adf, ebb, dej, bfa, jce, fjc}
{bfe, jjc, adf, dca, ebb, fej}
{abb, eje, dca, jfc, bej, fdf}
{ebb, ddf, aej, bfa, jce, fjc}
{ajj, dbc, ecb, fdf, jee, bfa}
{ajj, feb, dcc, ebf, jde, bfa}
{adf, fbc, dej, bfa, ejb, jce}
{eje, adf, dcc, fej, jbb, bfa}
{eje, feb, adf, jbj, dcc, bfa}
{ajj, bfe, feb, ddf, ebc, jca}
{jjb, ebc, dce, aej, fdf, bfa}
{ejf, bfe, dca, fbc, aej, jdb}
{dda, bfe, ecb, aej, fjc, jbf}
{ajj, bfe, dca, fef, ebc, jdb}
{bfe, abc, dej, jca, fdf, ejb}
{bfe, ebb, dej, jca, fdf, ajc}
{bfe, dbc, aej, jca, fdf, ejb}
{ajj, ebb, dce, fdf, jec, bfa}
{abc, dej, fdf, bfa, ejb, jce}
{ajj, bcb, dda, fef, ebc, jfe}
{dda, bfe, ecb, fej, ajc, jbf}
{jjc, ebb, aej, dce, fdf, bfa}
{ajj, feb, ddf, ebc, bfa, jce}
{adf, dce, jbc, fej, bfa, ejb}
{adf, dca, bej, fbc, jfe, ejb}
{ejf, abb, dda, bfe, fej, jcc}
{bfe, jjc, dca, ebb, aej, fdf}
{bfe, dca, aej, fdf, jbc, ejb}
{jjc, adf, ebb, dce, fej, bfa}
{ejf, abb, dcc, fej, jde, bfa}
{bfe, jjb, dca, ebc, aej, fdf}
{ejf, abb, dda, bce, jfc, fej}
{ejf, abc, dce, jdb, fej, bfa}
{dda, abd, ecb, jfc, fej, bjf}
{ajj, bcb, dda, fef, ebd, jfc}
{ajj, bcb, dda, ffd, ebf, jec}
{adf, dca, bbd, jfc, fej, ejb}
{ejf, abc, fcd, dej, jdb, bfa}
{adf, dca, ffd, bej, jbc, ejb}
{ejf, dda, abc, fcd, beb, jfj}
{ajj, bec, ebb, ffd, ddf, jca}
{dda, ebb, ffd, aej, jcc, bjf}
{ejf, abb, dda, bec, fcd, jfj}
{ejf, abb, dda, fcd, jfc, bej}
{jjc, ebb, fcd, ddf, aej, bfa}
{bec, abd, dca, fdf, ejb, jfj}
{abd, jjc, ecb, dej, fdf, bfa}
{bcb, dda, jjc, ffd, aej, ebf}
{bcb, ejf, dda, ffd, aej, jbc}
{bbc, ffd, ddf, aej, jca, ejb}
{dda, ecb, ffd, bej, ajc, jbf}
{abc, ffd, bej, ddf, jca, ejb}
{ecb, aej, fdf, jbc, bfa, djd}
{jjc, adf, dca, ebb, ffd, bej}
{adf, dca, ebd, beb, fjc, jfj}
{abd, ddf, fej, jcc, bfa, ejb}
{ajj, ded, ecb, fdf, jbc, bfa}
{jjc, adf, ecb, dbd, fej, bfa}
{dca, ffd, bej, ebf, jdb, ajc}
{dda, ecb, ffd, aej, jbc, bjf}
{adf, dbc, ffd, bej, jca, ejb}
{ejf, dbc, fcd, aej, jdb, bfa}
{ajj, dda, ecb, bbd, fef, jfc}
{jjb, dcc, ebd, aej, fdf, bfa}
{ajj, deb, ebd, fdf, jcc, bfa}
{ajj, feb, ebd, ddf, jcc, bfa}
{abd, dej, fdf, jcc, bfa, ejb}
{bcb, dda, fef, ebd, ajc, jfj}
{ejf, abd, dcc, jdb, fej, bfa}
{dca, ffd, ebc, aej, jdb, bjf}
{dbd, aej, fdf, jcc, bfa, ejb}
{ajj, dda, ffd, ebf, jcc, beb}
{ejf, abc, dca, ffd, bej, jdb}
{ejf, bbc, dca, ffd, aej, jdb}
{ejf, abb, dda, ffd, bej, jcc}
{jjc, adf, ebb, fcd, dej, bfa}
{jjb, fcd, ddf, ebc, aej, bfa}
{ajj, dda, fcd, jfc, ebf, beb}
{ajj, bec, dca, ffd, ebf, jdb}
{abd, jjc, ecb, ddf, fej, bfa}
{adf, fcd, jec, bfa, ejb, dbj}
{ajj, ebb, fcd, ddf, jec, bfa}
{ajj, ffd, ddf, ebc, jca, beb}
{bec, adf, ffd, jca, ejb, dbj}
{adf, ebb, fej, jcc, bfa, djd}
{ajj, dca, ebd, jfc, fdf, beb}
{ajj, dcc, fef, ebd, jdb, bfa}
{ebb, ffd, bej, ddf, jca, ajc}
{ajj, ded, ebb, fdf, jcc, bfa}
{dda, ebb, fcd, jfc, aej, bjf}
{adf, jjb, fcd, ebc, dej, bfa}
{adf, ecb, jbc, fej, bfa, djd}
{ebb, aej, fdf, jcc, bfa, djd}
{adf, dbd, fej, jcc, bfa, ejb}
{adf, bbc, ffd, dej, jca, ejb}
{ded, adf, jbj, ecb, bfa, fjc}
{dca, bbd, jfc, aej, fdf, ejb}
{dda, ecb, bbd, fef, ajc, jfj}
{fcd, ddf, aej, jbc, bfa, ejb}
{adf, jjb, dcc, ebd, fej, bfa}
{ajj, dda, bec, ecb, ffd, jbf}
{abd, dca, jfc, bej, fdf, ejb}
{ajj, def, fcd, ebc, jdb, bfa}
{ded, jbj, ecb, fdf, ajc, bfa}
{adf, fcd, dej, jbc, bfa, ejb}
{jjc, ecb, dbd, aej, fdf, bfa}
{bcb, ejf, dda, abd, jfc, fej}
{bec, adf, jbj, dca, ffd, ejb}
{fcd, ebf, dej, jdb, ajc, bfa}
{ajj, ecb, dbd, fdf, jec, bfa}
{adf, jjb, dca, ffd, bej, ebc}
{dda, fcd, ebf, ajc, beb, jfj}
{dca, ebd, fdf, ajc, beb, jfj}
{bfe, jjb, fcd, ddf, ebc, aej}
{ajj, deb, bfe, ebd, fdf, jcc}
{bcb, adf, ebc, jfe, fej, djd}
{bcb, eje, adf, ffd, jec, dbj}
{ajj, bec, ecb, dbd, jfe, fdf}
{ajj, bfe, def, fcd, ebc, jdb}
{ajj, deb, bce, ebd, jfc, fdf}
{bcb, eje, abd, jfc, dej, fdf}
{bce, ffd, ebf, dej, jdb, ajc}
{ajj, bbc, def, ecb, ffd, jde}
{ajj, bcb, def, ffd, ebc, jde}
{ejf, abb, dcc, ffd, bej, jde}
{abc, ecb, bej, jfe, fdf, djd}
{abb, eje, fcd, jfc, bej, ddf}
{bfe, jjb, dcc, ebd, aej, fdf}
{eje, abc, fcd, ddf, beb, jfj}
{abc, ffd, bej, ddf, ejb, jce}
{bbc, adf, fcd, jfe, dej, ejb}
{deb, bce, ebd, fdf, ajc, jfj}
{adf, dbc, fcd, bej, jfe, ejb}
{eje, abd, dcc, fdf, beb, jfj}
{ajj, fcd, ddf, ebc, jfe, beb}
{bfe, ecb, aej, fdf, jbc, djd}
{ajj, bec, ebb, ffd, ddf, jce}
{bfe, ded, jbj, ecb, fdf, ajc}
{bfe, ebb, aej, fdf, jcc, djd}
{bec, adf, ffd, ejb, dbj, jce}
{abb, eje, ffd, bej, ddf, jcc}
{bcb, ebd, ddf, jfe, fej, ajc}
{ecb, bbd, ddf, aej, jfe, fjc}
{abd, jfc, bej, dce, fdf, ejb}
{ajj, ebb, bce, ffd, ddf, jec}
{bfe, ded, adf, jbj, ecb, fjc}
{ajj, dcc, ebd, jfe, fdf, beb}
{ejf, bfe, abd, dcc, jdb, fej}
{ffd, ebc, dce, aej, jdb, bjf}
{bfe, abd, dej, fdf, jcc, ejb}
{abd, bce, jfc, ddf, fej, ejb}
{eje, adf, dcc, ffd, bej, jbb}
{dcc, bbd, aej, jfe, fdf, ejb}
{ecb, bej, dbd, jfe, fdf, ajc}
{bfe, adf, jjb, dcc, ebd, fej}
{ajj, bfe, ded, ecb, fdf, jbc}
{ajj, ffd, ddf, ebc, jce, beb}
{adf, bce, ffd, dej, jbc, ejb}
{ejf, bfe, dbc, fcd, aej, jdb}
{jjc, adf, ebb, ffd, bej, dce}
{eje, feb, adf, dcc, bbd, jfj}
{deb, adf, bce, ebd, fjc, jfj}
{bbc, fcd, ddf, aej, jfe, ejb}
{ajj, bfe, ebb, fcd, ddf, jec}
{adf, dcc, bbd, jfe, fej, ejb}
{bfe, jjc, ecb, dbd, aej, fdf}
{ejf, bfe, abc, fcd, dej, jdb}
{bbd, jfc, aej, dce, fdf, ejb}
{deb, eje, bbc, adf, fcd, jfj}
{ded, adf, ebb, bce, fjc, jfj}
{ajj, bfe, dcc, fef, ebd, jdb}
{bcb, eje, adf, jfc, dbd, fej}
{adf, bbc, ffd, dej, ejb, jce}
{bcb, ebd, jfe, dej, fdf, ajc}
{jjb, bce, ffd, ddf, ebc, aej}
{bfe, abd, jjc, ecb, ddf, fej}
{bcb, adf, ebd, jfe, dej, fjc}
{ded, ebb, bce, fdf, ajc, jfj}
{jjc, ebb, bce, ffd, ddf, aej}
{bcb, eje, ffd, ddf, aej, jbc}
{feb, bce, ebd, ddf, ajc, jfj}
{bbc, ecb, aej, jfe, fdf, djd}
{adf, ecb, bej, dbd, jfe, fjc}
{ebb, bce, jfc, aej, fdf, djd}
{bfe, jjc, adf, ecb, dbd, fej}
{ajj, bfe, ded, ebb, fdf, jcc}
{bec, adf, jbj, ffd, dce, ejb}
{ajj, bfe, feb, ebd, ddf, jcc}
{ajj, bbc, ecb, ffd, ddf, jee}
{jjc, adf, ebb, bce, ffd, dej}
{ejf, dbc, bce, ffd, aej, jdb}
{adf, ecb, bbd, jfe, dej, fjc}
{bce, ffd, ddf, aej, jbc, ejb}
{eje, adf, fcd, jfc, dbj, beb}
{adf, bbd, jfc, dce, fej, ejb}
{bcb, ffd, ebf, dej, jde, ajc}
{bcb, ejf, dbc, ffd, aej, jde}
{bcb, eje, abd, jfc, ddf, fej}
{bce, jfc, dbd, aej, fdf, ejb}
{bfe, adf, ebb, fej, jcc, djd}
{bcb, ejf, abc, ffd, dej, jde}
{bcb, ajj, ffd, ddf, ebc, jee}
{eje, adf, ffd, jcc, dbj, beb}
{bfe, adf, fcd, jec, ejb, dbj}
{ded, adf, bce, fbc, ejb, jfj}
{bcb, eje, ded, adf, fbc, jfj}
{bfe, fcd, ddf, aej, jbc, ejb}
{eje, adf, dbc, fcd, beb, jfj}
{ded, abc, bce, fdf, ejb, jfj}
{ebd, dce, fdf, ajc, beb, jfj}
{bfe, abd, ddf, fej, jcc, ejb}
{ebb, ffd, bej, ddf, ajc, jce}
{adf, bce, jfc, dbd, fej, ejb}
{ajj, bfe, ecb, dbd, fdf, jec}
{ajj, bec, ebb, fcd, ddf, jfe}
{bfe, jjc, ebb, fcd, ddf, aej}
{bcb, eje, ded, abc, fdf, jfj}
{ajj, ded, bbc, ecb, jfe, fdf}
{ajj, bec, ffd, dce, ebf, jdb}
{bcb, ebc, aej, jfe, fdf, djd}
{ejf, bbc, ffd, dce, aej, jdb}
{adf, jjb, bce, ffd, ebc, dej}
{adf, ecb, bej, fbc, jfe, djd}
{eje, adf, jbj, dcc, ffd, beb}
{abb, bec, eje, fcd, ddf, jfj}
{abd, bce, jfc, dej, fdf, ejb}
{bcb, eje, jfc, dbd, aej, fdf}
{ecb, bbd, ddf, jfe, fej, ajc}
{bbc, ffd, ddf, aej, ejb, jce}
{adf, dbc, ffd, bej, ejb, jce}
{ajj, dcc, ffd, ebf, jde, beb}
{adf, ebd, dce, beb, fjc, jfj}
{bfe, fcd, ebf, dej, jdb, ajc}
{bcb, ebd, ddf, aej, jfe, fjc}
{ebb, fcd, bej, ddf, jfe, ajc}
{dbc, ecb, ffd, aej, jde, bjf}
{ajj, bcb, ded, ebc, jfe, fdf}
{abc, ecb, ffd, dej, jde, bjf}
{abd, ecb, bej, ddf, jfe, fjc}
{ffd, bej, dce, ebf, jdb, ajc}
{ebb, dcc, ffd, aej, jde, bjf}
{bfe, dbd, aej, fdf, jcc, ejb}
{ejf, abc, bce, ffd, dej, jdb}
{ajj, ded, ebb, bce, jfc, fdf}
{bfe, jjc, adf, ebb, fcd, dej}
{bfe, abd, jjc, ecb, dej, fdf}
{bfe, adf, fcd, dej, jbc, ejb}
{bec, adf, fcd, jfe, ejb, dbj}
{bfe, adf, jjb, fcd, ebc, dej}
{ajj, feb, bce, ebd, jfc, ddf}
{bec, abd, dce, fdf, ejb, jfj}
{abd, dcc, bej, jfe, fdf, ejb}
{adf, ffd, bej, dce, jbc, ejb}
{bbc, adf, ecb, jfe, fej, djd}
{ajj, ebd, jfc, dce, fdf, beb}
{ejf, abc, ffd, bej, dce, jdb}
{adf, bce, ffd, jec, ejb, dbj}
{ecb, bbd, jfe, dej, fdf, ajc}
{ajj, def, bce, ffd, ebc, jdb}
{adf, ebb, bce, jfc, fej, djd}
{bcb, eje, adf, ffd, dej, jbc}
{feb, adf, bce, ebc, jfj, djd}
{abc, fcd, bej, ddf, jfe, ejb}
{bfe, adf, dbd, fej, jcc, ejb}
{bfe, adf, ecb, jbc, fej, djd}
{adf, jjb, ffd, bej, ebc, dce}
{dda, feb, bce, ebd, ajc, jfj}
{ajj, dda, feb, bce, ebd, jfc}
{dda, bfe, abd, fej, jcc, ejb}
{eje, abc, fcd, dej, jdb, bfa}
{dca, ebb, ffd, bej, jde, ajc}
{bcb, dda, ebd, jfe, fej, ajc}
{ajj, dda, fcd, ebc, jfe, beb}
{dda, abd, bce, jfc, fej, ejb}
{dda, bbc, ffd, aej, ejb, jce}
{dda, bfe, jjc, ebb, fcd, aej}
{dda, jjc, ebb, bce, ffd, aej}
{bfe, dca, ebd, aej, jdb, fjc}
{dda, jjb, bce, ffd, ebc, aej}
{ajj, dda, ebb, bce, ffd, jec}
{abd, ecb, dej, jde, bfa, fjc}
{abc, fcd, dej, jde, bfa, ejb}
{ajj, bec, dca, ebb, ffd, jde}
{abb, dda, eje, ffd, bej, jcc}
{ajj, feb, dcc, ebd, jde, bfa}
{ebd, dce, jdb, fej, ajc, bfa}
{abd, dcc, fej, jde, bfa, ejb}
{eje, bbc, dca, ffd, aej, jdb}
{ajj, ded, ecb, fbc, jde, bfa}
{ajj, dca, ffd, ebc, jde, beb}
{bcb, dda, eje, ffd, aej, jbc}
{dda, ecb, bbd, jfe, fej, ajc}
{dda, bfe, abd, jjc, ecb, fej}
{ajj, dda, ffd, ebc, jce, beb}
{ajj, dda, bbc, ecb, ffd, jee}
{dda, ebb, ffd, bej, ajc, jce}
{ajj, dda, bfe, feb, ebd, jcc}
{dda, eje, abc, fcd, beb, jfj}
{dda, bbc, fcd, aej, jfe, ejb}
{abb, dda, eje, fcd, jfc, bej}
{eje, abc, dca, ffd, bej, jdb}
{eje, abd, dcc, jdb, fej, bfa}
{ebd, dce, aej, jdb, bfa, fjc}
{dda, ebb, fcd, bej, jfe, ajc}
{abc, ecb, fej, jde, bfa, djd}
{dbc, fcd, aej, jde, bfa, ejb}
{dda, abc, fcd, bej, jfe, ejb}
{dda, bfe, jjb, fcd, ebc, aej}
{ajj, dda, bec, ebb, ffd, jce}
{ajj, deb, fcd, ebc, jde, bfa}
{abb, dda, bec, eje, fcd, jfj}
{ebb, fcd, dej, jde, ajc, bfa}
{bbc, dca, ffd, aej, jde, ejb}
{dda, abd, ecb, bej, jfe, fjc}
{bcb, dda, ebd, aej, jfe, fjc}
